id,id_produto,tipo,temperatura_ar,temperatura_processo,umidade_relativa,velocidade_rotacional,torque,desgaste_da_ferramenta,falha_maquina,FDF (Falha Desgaste Ferramenta),FDC (Falha Dissipacao Calor),FP (Falha Potencia),FTE (Falha Tensao Excessiva),FA (Falha Aleatoria)
14651,L49455,L,299.3,308.7,90.0,1605.0,31.7,78.0,Não,Não,Não,Não,Não,Não
14653,H38938,H,299.1,310.4,90.0,1477.0,44.0,171.0,Não,Não,Não,Não,Não,Não
14654,L50331,L,300.4,309.6,90.0,1517.0,39.9,124.0,Não,Não,Não,Não,Não,Não
14657,L47381,L,298.3,308.5,90.0,1547.0,41.2,105.0,Não,Não,Não,Não,Não,Não
14658,L48366,L,297.3,308.4,90.0,1633.0,30.6,29.0,Não,Não,Não,Não,Não,Não
14659,L49794,L,299.3,309.1,90.0,1634.0,31.3,49.0,Não,Não,Não,Não,Não,Não
14662,L52977,L,301.6,311.0,90.0,1431.0,43.6,158.0,Não,Não,Não,Não,Não,Não
14663,L55253,L,300.5,312.0,90.0,1525.0,39.7,113.0,Não,Não,Não,Não,Não,Não
14667,L47758,L,297.8,309.8,90.0,1483.0,36.8,198.0,Não,Não,Não,Não,Não,Não
14669,L55237,L,300.2,311.5,90.0,1549.0,35.9,67.0,Não,Não,Não,Não,Não,Não
14672,L55424,L,299.0,310.4,90.0,2141.0,38.8,101.0,Não,Não,Não,Não,Não,Não
14673,L54807,L,300.5,311.6,90.0,1415.0,52.2,78.0,Não,Não,Não,Não,Não,Não
14678,L56337,L,297.5,308.5,90.0,1462.0,49.3,148.0,Não,Não,Não,Não,Não,Não
14680,L53132,L,300.7,310.6,90.0,1563.0,33.8,114.0,Não,Não,Não,Não,Não,Não
14681,M22418,M,300.3,311.4,90.0,1551.0,48.1,119.0,Não,Não,Não,Não,Não,Não
14682,M16931,M,299.4,309.1,90.0,1440.0,41.1,176.0,Não,Não,Não,Não,Não,Não
14686,M22573,M,300.5,311.4,90.0,1444.0,49.0,84.0,Não,Não,Não,Não,Não,Não
14690,M24166,M,298.3,309.1,90.0,1533.0,35.8,139.0,Não,Não,Não,Não,Não,Não
14691,L48172,L,296.2,307.1,90.0,1651.0,35.7,167.0,Não,Não,Não,Não,Não,Não
14695,L48633,L,299.0,310.3,90.0,1459.0,40.9,76.0,Não,Não,Não,Não,Não,Não
14696,L48557,L,298.8,310.2,90.0,1452.0,46.7,49.0,Não,Não,Não,Não,Não,Não
14697,L50755,L,301.8,310.5,90.0,1567.0,44.4,119.0,Não,Não,Não,Não,Não,Não
14700,M23899,M,297.3,308.3,90.0,1341.0,42.1,190.0,Não,Não,Não,Não,Não,Não
14702,H35580,H,300.9,311.0,90.0,1540.0,37.7,9.0,Não,Não,Não,Não,Não,Não
14703,L53690,L,301.1,310.1,90.0,1455.0,55.3,9.0,Não,Não,Não,Não,Não,Não
14705,M17179,M,299.2,308.8,90.0,1700.0,37.5,59.0,Não,Não,Não,Não,Não,Não
14706,L56778,L,299.0,310.1,90.0,1470.0,42.1,0.0,Não,Não,Não,Não,Não,Não
14707,L53258,L,300.9,310.7,90.0,1401.0,43.5,221.0,Não,Não,Não,Não,Não,Não
14708,L54924,L,300.4,311.8,90.0,1523.0,39.0,160.0,Não,Não,Não,Não,Não,Não
14709,L49594,L,299.1,308.5,90.0,1501.0,40.2,0.0,Não,Não,Não,Não,Não,Não
14713,L53940,L,301.5,310.9,90.0,1563.0,35.6,152.0,Não,Não,Não,Não,Não,Não
14714,L51634,L,302.4,310.1,90.0,1470.0,40.2,179.0,Não,Não,Não,Não,Não,Não
14715,L47847,L,297.5,308.9,90.0,1619.0,32.8,191.0,Não,Não,Não,Não,Não,Não
14717,L56719,L,299.3,310.8,90.0,1439.0,40.3,96.0,Não,Não,Não,Não,Não,Não
14718,L49948,L,300.0,309.5,90.0,1630.0,31.2,11.0,Não,Não,Não,Não,Não,Não
14719,M23208,M,298.7,309.6,90.0,1452.0,42.7,5.0,Não,Não,Não,Não,Não,Não
14721,L49380,L,299.8,309.1,90.0,1546.0,44.4,111.0,Não,Não,Não,Não,Não,Não
14723,L47359,L,298.5,308.4,90.0,1383.0,47.0,45.0,Não,Não,Não,Não,Não,Não
14726,L50120,L,300.8,309.7,90.0,1448.0,43.5,201.0,Não,Não,Não,Não,Não,Não
14728,M24683,M,298.9,309.3,90.0,1488.0,47.9,179.0,Não,Não,Não,Não,Não,Não
14730,L54903,L,300.6,311.7,90.0,1453.0,51.8,10.0,Não,Não,Não,Não,Não,Não
14731,L51708,L,301.7,310.3,90.0,1553.0,39.8,0.0,Não,Não,Não,Não,Não,Não
14737,L50697,L,302.0,311.0,90.0,1412.0,53.1,207.0,Sim,Não,Não,Não,Sim,Não
14739,L47507,L,297.7,308.5,90.0,1418.0,46.7,203.0,Não,Não,Não,Não,Não,Não
14740,L53022,L,301.4,311.2,90.0,1341.0,50.6,37.0,Não,Não,Não,Não,Não,Não
14741,L50793,L,301.7,310.9,90.0,1557.0,43.7,2.0,Não,Não,Não,Não,Não,Não
14743,M19146,M,301.7,309.9,90.0,1346.0,47.9,189.0,Não,Não,Não,Não,Não,Não
14744,L56546,L,298.0,308.5,90.0,1501.0,48.0,176.0,Não,Não,Não,Não,Não,Não
14746,H37328,H,300.1,311.4,90.0,1480.0,43.9,71.0,Não,Não,Não,Não,Não,Não
14748,M17247,M,299.2,308.5,90.0,1767.0,28.4,196.0,Não,Não,Não,Não,Não,Não
14750,L54959,L,300.5,311.8,90.0,1449.0,42.7,45.0,Não,Não,Não,Não,Não,Não
14751,L50443,L,301.3,310.0,90.0,1558.0,36.9,186.0,Não,Não,Não,Não,Não,Não
14752,M15281,M,297.5,308.3,90.0,1531.0,40.9,12.0,Não,Não,Não,Não,Não,Não
14754,L53658,L,300.6,309.8,90.0,1663.0,29.1,145.0,Sim,Não,Não,Não,Não,Não
14756,L52041,L,303.5,312.3,90.0,1686.0,34.5,112.0,Não,Não,Não,Não,Não,Não
14757,L53343,L,300.9,310.7,90.0,1486.0,46.1,198.0,Não,Não,Não,Não,Não,Não
14758,L51651,L,302.6,310.3,90.0,1614.0,32.3,2.0,Não,Não,Não,Não,Não,Não
14760,L49305,L,299.3,308.9,90.0,1379.0,52.4,5.0,Não,Não,Não,Não,Não,Não
14761,L47806,L,298.3,310.1,90.0,1362.0,55.3,92.0,Não,Não,Não,Não,Não,Não
14762,L47863,L,297.9,309.0,90.0,1556.0,37.6,20.0,Não,Não,Não,Não,Não,Não
14765,M22520,M,300.4,311.6,90.0,1450.0,52.9,165.0,Não,Não,Não,Não,Não,Não
14770,L55088,L,300.7,312.3,90.0,1374.0,51.2,155.0,Não,Não,Não,Não,Não,Não
14771,M19624,M,303.7,312.1,90.0,1367.0,47.3,184.0,Não,Não,Não,Não,Não,Não
14775,L53456,L,301.2,310.8,90.0,1538.0,38.7,45.0,Não,Não,Não,Não,Não,Não
14778,L57163,L,298.5,308.4,90.0,1482.0,43.6,195.0,Não,Não,Não,Não,Não,Não
14779,L50302,L,300.0,309.3,90.0,1396.0,49.7,35.0,Não,Não,Não,Não,Não,Não
14785,H33112,H,302.1,311.2,90.0,1622.0,35.6,77.0,Não,Não,Não,Não,Não,Não
14789,L56008,L,297.3,308.9,90.0,1555.0,34.7,164.0,Não,Não,Não,Não,Não,Não
14792,L53936,L,301.8,311.2,90.0,1597.0,33.2,202.0,Não,Não,Não,Não,Não,Não
14793,L48916,L,298.4,308.0,90.0,1738.0,27.3,7.0,Não,Não,Não,Não,Não,Não
14794,L47927,L,296.8,308.1,90.0,1356.0,52.3,23.0,Não,Não,Não,Não,Não,Não
14795,L48951,L,298.4,307.9,90.0,1470.0,45.3,23.0,Não,Não,Não,Não,Não,Não
14797,M23593,M,297.2,308.5,90.0,1374.0,48.6,144.0,Não,Não,Não,Não,Não,Não
14798,L50840,L,302.2,311.6,90.0,1692.0,32.1,85.0,Não,Não,Não,Não,Não,Não
14800,L56407,L,298.1,308.6,90.0,1372.0,44.3,0.0,Não,Não,Não,Não,Não,Não
14803,H38229,H,297.3,308.7,90.0,1417.0,55.9,7.0,Não,Não,Não,Não,Não,Não
14807,H39334,H,298.6,309.6,90.0,1555.0,41.0,114.0,Não,Não,Não,Não,Não,Não
14808,L53887,L,301.3,310.6,90.0,1556.0,39.0,15.0,Não,Não,Não,Não,Não,Não
14810,L49285,L,299.4,309.2,90.0,1515.0,35.5,55.0,Não,Não,Não,Não,Não,Não
14815,L55081,L,300.8,312.4,90.0,1459.0,44.5,129.0,Não,Não,Não,Não,Não,Não
14816,L47742,L,297.5,309.5,90.0,1377.0,30.9,151.0,Não,Não,Não,Não,Não,Não
14818,L53374,L,300.9,310.9,90.0,1571.0,39.9,5.0,Não,Não,Não,Não,Não,Não
14820,L52284,L,304.2,313.5,90.0,1469.0,44.6,51.0,Não,Não,Não,Não,Não,Não
14823,L51123,L,302.3,311.4,90.0,1578.0,37.2,205.0,Não,Não,Não,Não,Não,Não
14824,M17018,M,299.5,309.0,90.0,1441.0,49.7,49.0,Não,Não,Não,Não,Não,Não
14825,L48138,L,295.8,306.2,90.0,1486.0,47.6,74.0,Não,Não,Não,Não,Não,Não
14829,M21485,M,301.6,310.7,90.0,1421.0,45.3,94.0,Não,Não,Não,Não,Não,Não
14830,L55900,L,297.3,308.6,90.0,1554.0,36.1,17.0,Não,Não,Não,Não,Não,Não
14834,L50252,L,300.1,309.0,90.0,1570.0,35.8,114.0,Não,Não,Não,Não,Não,Não
14836,L49354,L,299.7,309.2,90.0,1611.0,33.4,20.0,Não,Não,Não,Não,Não,Não
14837,L56849,L,299.1,310.3,90.0,2053.0,19.2,242.0,Não,Não,Não,Não,Não,Não
14838,L48908,L,298.2,307.7,90.0,1447.0,49.4,109.0,Não,Não,Não,Não,Não,Não
14841,L54519,L,299.8,310.3,90.0,1579.0,36.4,0.0,Não,Não,Não,Não,Não,Não
14842,L50101,L,300.8,309.5,90.0,1657.0,31.1,151.0,Não,Não,Não,Não,Não,Não
14844,L49085,L,297.9,307.6,90.0,1425.0,49.2,178.0,Não,Não,Não,Não,Não,Não
14845,H35475,H,300.7,311.0,90.0,1309.0,61.0,106.0,Não,Não,Não,Não,Não,Não
14846,L50781,L,301.7,310.7,90.0,1391.0,47.6,183.0,Não,Não,Não,Não,Não,Não
14847,L51286,L,301.9,310.4,90.0,1425.0,46.3,173.0,Não,Não,Não,Não,Não,Não
14849,M20095,M,303.7,312.9,90.0,1641.0,31.9,33.0,Não,Não,Não,Não,Não,Não
14850,L53908,L,301.5,310.9,90.0,1478.0,39.0,122.0,Não,Não,Não,Não,Não,Não
14851,L55674,L,298.3,309.5,90.0,1542.0,40.2,139.0,Não,Não,Não,Não,Não,Não
14852,L55961,L,297.5,308.7,90.0,1556.0,44.7,27.0,Não,Não,Não,Não,Não,Não
14853,H35754,H,300.5,309.9,90.0,1708.0,29.9,119.0,Não,Não,Não,Não,Não,Não
14854,M21559,M,301.7,310.7,90.0,1456.0,44.3,48.0,Não,Não,Não,Não,Não,Não
14857,M21465,M,301.6,310.6,90.0,1553.0,36.8,33.0,Não,Não,Não,Não,Não,Não
14860,L56667,L,298.9,309.6,90.0,1470.0,41.5,189.0,Não,Não,Não,Não,Não,Não
14862,L53271,L,300.9,310.7,90.0,1412.0,57.5,16.0,Não,Não,Não,Não,Não,Não
14865,L55696,L,298.3,309.6,90.0,1527.0,36.7,134.0,Não,Não,Não,Não,Não,Não
14866,L55073,L,300.9,312.7,90.0,1532.0,39.9,107.0,Não,Não,Não,Não,Não,Não
14868,L48574,L,298.8,310.4,90.0,1456.0,40.4,124.0,Não,Não,Não,Não,Não,Não
14871,H34827,H,302.7,312.6,90.0,1639.0,36.4,112.0,Não,Não,Não,Não,Não,Não
14872,M15838,M,296.2,306.8,90.0,1526.0,35.9,129.0,Não,Não,Não,Não,Não,Não
14873,L50596,L,301.5,310.4,90.0,1833.0,23.8,135.0,Não,Não,Não,Não,Não,Não
14874,L56209,L,297.4,308.3,90.0,1512.0,38.0,23.0,Não,Não,Não,Não,Não,Não
14877,L55934,L,297.4,308.6,90.0,1484.0,38.5,159.0,Não,Não,Não,Não,Não,Não
14879,H37537,H,300.1,311.5,90.0,1626.0,36.7,27.0,Não,Não,Não,Não,Não,Não
14881,L50539,L,301.6,310.8,90.0,1377.0,57.5,204.0,Não,Não,Não,Não,Não,Não
14883,L53146,L,300.4,310.8,90.0,1603.0,37.2,151.0,Não,Não,Não,Não,Não,Não
14884,M14923,M,298.9,309.0,90.0,2068.0,18.9,174.0,Não,Não,Não,Não,Não,Não
14885,L55255,L,300.5,312.0,90.0,1491.0,41.2,124.0,Não,Não,Não,Não,Não,Não
14889,L55816,L,297.5,308.4,90.0,1651.0,29.6,67.0,Não,Não,Não,Não,Não,Não
14891,L48437,L,297.5,308.9,90.0,1386.0,48.5,192.0,Não,Não,Não,Não,Não,Não
14892,L54680,L,300.3,311.6,90.0,1373.0,51.0,26.0,Não,Não,Não,Não,Não,Não
14897,L54159,L,300.6,311.0,90.0,1564.0,36.7,139.0,Não,Não,Não,Não,Não,Não
14899,M16375,M,298.2,308.6,90.0,1614.0,35.5,15.0,Não,Não,Não,Não,Não,Não
14901,M24082,M,297.9,309.0,90.0,1525.0,38.5,28.0,Não,Não,Não,Não,Não,Não
14902,H36507,H,300.6,310.3,90.0,1392.0,52.3,12.0,Não,Não,Não,Não,Não,Não
14903,L56948,L,298.8,310.0,90.0,1540.0,36.6,23.0,Não,Não,Não,Não,Não,Não
14904,L56344,L,297.6,309.0,90.0,1446.0,49.0,116.0,Não,Não,Não,Não,Não,Não
14909,L50229,L,300.2,309.4,90.0,1564.0,34.5,53.0,Não,Não,Não,Não,Não,Não
14911,L50099,L,300.6,309.3,90.0,1490.0,39.0,147.0,Não,Não,Não,Não,Não,Não
14912,L49476,L,299.2,308.3,90.0,1532.0,38.0,0.0,Não,Não,Não,Não,Não,Não
14914,M23305,M,298.8,310.0,90.0,1487.0,46.6,6.0,Não,Não,Não,Não,Não,Não
14915,H38406,H,297.4,308.2,90.0,1580.0,35.9,163.0,Não,Não,Não,Não,Não,Não
14916,L49482,L,299.2,308.5,90.0,1642.0,31.1,141.0,Não,Não,Não,Não,Não,Não
14918,M16252,M,299.0,310.3,90.0,1508.0,40.7,144.0,Não,Não,Não,Não,Não,Não
14919,H29581,H,298.8,308.4,90.0,1604.0,31.8,184.0,Não,Não,Não,Não,Não,Não
14921,H29452,H,297.4,309.2,90.0,1834.0,23.5,105.0,Não,Não,Não,Não,Não,Não
14922,M22026,M,300.3,310.2,90.0,1678.0,34.7,203.0,Não,Não,Não,Não,Não,Não
14924,L56697,L,298.9,310.1,90.0,1362.0,39.1,53.0,Não,Não,Não,Não,Não,Não
14925,L54220,L,300.7,310.6,90.0,1697.0,27.9,100.0,Não,Não,Não,Não,Não,Não
14926,L56256,L,297.3,308.1,90.0,1462.0,43.2,150.0,Não,Não,Não,Não,Não,Não
14928,L48824,L,298.0,307.8,90.0,1391.0,52.8,122.0,Não,Não,Não,Não,Não,Não
14929,L55410,L,299.0,310.5,90.0,1435.0,43.5,98.0,Não,Não,Não,Não,Não,Não
14932,L50370,L,300.1,309.1,90.0,1622.0,30.3,216.0,Não,Não,Não,Não,Não,Não
14933,L51243,L,301.7,310.8,90.0,1318.0,51.2,66.0,Não,Não,Não,Não,Não,Não
14934,M23708,M,297.5,308.9,90.0,1492.0,35.0,2.0,Não,Não,Não,Não,Não,Não
14936,L56412,L,298.2,309.0,90.0,1506.0,36.0,119.0,Não,Não,Não,Não,Não,Não
14937,L52597,L,302.6,312.4,90.0,1542.0,45.8,38.0,Não,Não,Não,Não,Não,Não
14939,L54727,L,300.3,311.4,90.0,1891.0,22.3,92.0,Não,Não,Não,Não,Não,Não
14940,M21678,M,301.0,310.7,90.0,1757.0,29.9,148.0,Não,Não,Não,Não,Não,Não
14941,L52370,L,304.1,313.2,90.0,1616.0,31.8,128.0,Não,Não,Não,Não,Não,Não
14942,L49477,L,299.2,308.5,90.0,1432.0,42.8,14.0,Não,Não,Não,Não,Não,Não
14943,H32866,H,301.6,310.6,90.0,2141.0,16.3,2.0,Não,Não,Não,Não,Não,Não
14945,L51978,L,303.5,312.5,90.0,1557.0,35.6,168.0,Não,Não,Não,Não,Não,Não
14947,L49073,L,297.8,307.5,90.0,1706.0,29.9,144.0,Não,Não,Não,Não,Não,Não
14948,L55784,L,297.4,308.2,90.0,1436.0,43.2,156.0,Não,Não,Não,Não,Não,Não
14949,M22550,M,300.5,311.4,90.0,2077.0,18.5,2.0,Não,Não,Não,Não,Não,Não
14952,M19678,M,303.6,312.1,90.0,1739.0,25.5,85.0,Não,Não,Não,Não,Não,Não
14953,L55006,L,299.8,311.1,90.0,1429.0,64.2,165.0,Não,Não,Não,Não,Não,Não
14954,M19059,M,302.5,311.1,90.0,1831.0,26.8,33.0,Não,Não,Não,Não,Não,Não
14955,H29712,H,297.9,308.5,90.0,2129.0,18.7,50.0,Não,Não,Não,Não,Não,Não
14956,M17294,M,299.1,308.2,90.0,1358.0,42.7,50.0,Não,Não,Não,Não,Não,Não
14959,L47992,L,296.9,307.5,90.0,1544.0,37.6,128.0,Não,Não,Não,Não,Não,Não
14961,M16232,M,298.8,310.3,90.0,1573.0,47.5,91.0,Não,Não,Não,Não,Não,Não
14963,L51129,L,302.4,311.4,90.0,1573.0,36.9,13.0,Não,Não,Não,Não,Não,Não
14964,M21959,M,300.8,310.2,90.0,1425.0,50.2,28.0,Não,Não,Não,Não,Não,Não
14966,M22411,M,300.4,311.3,90.0,1622.0,35.4,112.0,Não,Não,Não,Não,Não,Não
14971,L51096,L,302.6,311.6,90.0,1453.0,37.0,35.0,Não,Não,Não,Não,Não,Não
14972,L51421,L,301.8,310.3,90.0,1525.0,35.3,75.0,Não,Não,Não,Não,Não,Não
14973,M20589,M,302.4,311.8,90.0,1459.0,47.9,193.0,Não,Não,Não,Não,Não,Não
14974,L51421,L,302.4,311.1,90.0,1469.0,46.0,83.0,Não,Não,Não,Não,Não,Não
14975,L49778,L,299.1,308.8,90.0,1320.0,54.7,20.0,Sim,Não,Não,Não,Não,Não
14977,M16137,M,297.5,308.9,90.0,1466.0,46.5,36.0,Não,Não,Não,Não,Não,Não
14979,L50411,L,300.7,309.3,90.0,1479.0,45.3,100.0,Não,Não,Não,Não,Não,Não
14980,L50015,L,300.3,309.3,90.0,1411.0,44.5,173.0,Não,Não,Não,Não,Não,Não
14982,M21006,M,301.1,311.1,90.0,1375.0,40.6,159.0,Não,Não,Não,Não,Não,Não
14985,L50978,L,302.2,310.9,90.0,1588.0,36.5,45.0,Não,Não,Não,Não,Não,Não
14986,L53368,L,301.0,310.9,90.0,1517.0,39.2,147.0,Não,Não,Não,Não,Não,Não
14987,L55354,L,299.6,311.1,90.0,1640.0,30.7,126.0,Não,Não,Não,Não,Não,Não
14988,M16079,M,297.0,308.1,90.0,1457.0,47.0,98.0,Não,Não,Não,Não,Não,Não
14990,L49044,L,297.8,307.7,90.0,1405.0,47.7,14.0,Não,Não,Não,Não,Não,Não
14991,L55816,L,297.4,308.7,90.0,1398.0,53.6,138.0,Não,Não,Não,Não,Não,Não
14992,L56552,L,297.7,308.4,90.0,1487.0,39.4,86.0,Não,Não,Não,Não,Não,Não
14994,L55168,L,301.1,312.3,90.0,1488.0,45.6,122.0,Não,Não,Não,Não,Não,Não
14995,L55331,L,299.9,311.2,90.0,1523.0,43.7,155.0,Não,Não,Não,Não,Não,Não
14996,L50708,L,302.0,310.9,90.0,1551.0,38.6,2.0,Não,Não,Não,Não,Não,Não
15001,L53944,L,301.4,310.9,90.0,1555.0,38.5,9.0,Não,Não,Não,Não,Não,Não
15002,M22358,M,300.2,311.8,90.0,1748.0,31.9,184.0,Não,Não,Não,Não,Não,Não
15005,L48678,L,298.0,308.8,90.0,1448.0,46.3,173.0,Não,Não,Não,Não,Não,Não
15007,L48497,L,298.9,310.2,90.0,1445.0,42.9,17.0,Não,Não,Não,Não,Não,Não
15010,L53050,L,301.5,311.1,90.0,2055.0,35.4,105.0,Não,Não,Não,Não,Não,Não
15011,L56319,L,297.5,308.5,90.0,1336.0,55.1,108.0,Não,Não,Não,Não,Não,Não
15014,M23210,M,298.7,309.9,90.0,1685.0,40.1,59.0,Não,Não,Não,Não,Não,Não
15016,M20187,M,303.4,312.7,90.0,1601.0,16.7,45.0,Não,Não,Não,Não,Não,Não
15018,L54810,L,300.4,311.5,90.0,1435.0,39.7,90.0,Não,Não,Não,Não,Não,Não
15020,L53527,L,300.2,309.7,90.0,1421.0,44.7,17.0,Não,Não,Não,Não,Não,Não
15021,L54634,L,300.2,311.6,90.0,1585.0,31.9,79.0,Não,Não,Não,Não,Não,Não
15025,L49124,L,298.1,308.1,90.0,1488.0,42.9,63.0,Não,Não,Não,Não,Não,Não
15026,H30011,H,297.6,309.6,90.0,1428.0,35.8,13.0,Não,Não,Não,Não,Não,Não
15028,M17371,M,298.9,308.6,90.0,1522.0,46.4,15.0,Não,Não,Não,Não,Não,Não
15029,M15500,M,297.9,309.6,90.0,1515.0,43.0,124.0,Não,Não,Não,Não,Não,Não
15030,L50933,L,302.2,311.0,90.0,1448.0,44.5,150.0,Não,Não,Não,Não,Não,Não
15031,M17852,M,300.5,309.8,90.0,1435.0,47.6,127.0,Não,Não,Não,Não,Não,Não
15032,M22968,M,300.4,311.8,90.0,1448.0,52.1,190.0,Não,Não,Não,Não,Não,Não
15033,L50830,L,302.4,311.4,90.0,1386.0,54.8,15.0,Não,Não,Não,Não,Não,Não
15035,M19841,M,303.7,312.8,90.0,1332.0,37.7,206.0,Não,Não,Não,Não,Não,Não
15036,L50984,L,302.3,310.9,90.0,1575.0,34.4,25.0,Não,Não,Não,Não,Não,Não
15037,L49996,L,300.1,309.1,90.0,1434.0,47.3,127.0,Não,Não,Não,Não,Não,Não
15039,L52540,L,303.3,312.6,90.0,1610.0,30.8,140.0,Não,Não,Não,Não,Não,Não
15040,L55534,L,298.8,309.6,90.0,1530.0,40.4,196.0,Não,Não,Não,Não,Não,Não
15042,L54473,L,300.2,310.5,90.0,1802.0,24.3,95.0,Não,Não,Não,Não,Não,Não
15045,L53184,L,300.5,310.4,90.0,1457.0,42.4,183.0,Não,Não,Não,Não,Não,Não
15047,L52366,L,304.0,313.0,90.0,1466.0,46.6,119.0,Não,Não,Não,Não,Não,Não
15048,L53255,L,301.0,310.9,90.0,1615.0,30.3,197.0,Não,Não,Não,Não,Não,Não
15050,L57010,L,298.4,309.3,90.0,1334.0,47.0,206.0,Não,Não,Não,Não,Não,Não
15053,L54260,L,300.6,310.4,90.0,1477.0,47.3,203.0,Não,Não,Não,Não,Não,Não
15054,L55512,L,298.8,310.6,90.0,1465.0,44.0,136.0,Não,Não,Não,Não,Não,Não
15057,L53476,L,300.8,310.5,90.0,1431.0,45.3,98.0,Não,Não,Não,Não,Não,Não
15058,M18248,M,301.7,310.5,90.0,1523.0,48.0,66.0,Não,Não,Não,Não,Não,Não
15059,L54760,L,300.1,310.2,90.0,1384.0,44.4,113.0,Não,Não,Não,Não,Não,Não
15064,H39136,H,298.8,309.8,90.0,1330.0,57.4,126.0,Não,Não,Não,Não,Não,Não
15066,L54554,L,299.5,310.0,90.0,1334.0,53.4,82.0,Não,Não,Não,Não,Não,Não
15068,H32328,H,300.7,309.5,90.0,1601.0,33.1,49.0,Não,Não,Não,Não,Não,Não
15069,L52600,L,302.6,312.3,90.0,1373.0,34.2,44.0,Não,Não,Não,Não,Não,Não
15070,L49650,L,298.9,308.5,90.0,1608.0,44.7,150.0,Não,Não,Não,Não,Não,Não
15072,H30863,H,297.3,308.8,90.0,1487.0,40.2,0.0,Não,Não,Não,Não,Não,Não
15074,L54736,L,300.3,311.4,90.0,1471.0,39.3,2.0,Não,Não,Não,Não,Não,Não
15075,L49412,L,299.5,308.6,90.0,2071.0,19.3,177.0,Não,Não,Não,Não,Não,Não
15076,M23943,M,297.2,307.9,90.0,1369.0,46.3,169.0,Não,Não,Não,Não,Não,Não
15077,L55045,L,300.5,311.9,90.0,1611.0,34.8,74.0,Não,Não,Não,Não,Não,Não
15078,L56176,L,297.2,307.9,90.0,1540.0,37.1,7.0,Não,Não,Não,Não,Não,Não
15079,L55508,L,298.7,309.5,90.0,1541.0,37.9,127.0,Não,Não,Não,Não,Não,Não
15083,L47416,L,298.1,308.2,90.0,1495.0,38.7,188.0,Não,Não,Não,Não,Não,Não
15084,L50247,L,300.0,309.1,90.0,1743.0,27.3,101.0,Não,Não,Não,Não,Não,Não
15086,M18454,M,301.6,310.4,90.0,1452.0,39.2,20.0,Não,Não,Não,Não,Não,Não
15089,L56576,L,297.7,308.3,90.0,1638.0,32.2,160.0,Não,Não,Não,Não,Não,Não
15092,H33783,H,302.0,309.7,90.0,1432.0,52.0,199.0,Não,Não,Não,Não,Não,Não
15093,L48429,L,297.3,308.7,90.0,1472.0,46.0,216.0,Não,Não,Não,Não,Não,Não
15095,L48775,L,298.0,308.2,90.0,1519.0,36.8,213.0,Não,Não,Não,Não,Não,Não
15096,L54159,L,300.7,311.1,90.0,1484.0,40.4,139.0,Não,Não,Não,Não,Não,Não
15098,L52352,L,304.2,313.4,90.0,1438.0,45.7,92.0,Não,Não,Não,Não,Não,Não
15099,L53469,L,301.0,310.5,90.0,2033.0,19.8,77.0,Não,Não,Não,Não,Não,Não
15101,L52562,L,302.8,312.3,90.0,1524.0,34.5,198.0,Não,Não,Não,Não,Não,Não
15102,L54298,L,300.9,310.5,90.0,1565.0,46.5,109.0,Não,Não,Não,Não,Não,Não
15104,M23748,M,297.9,309.2,90.0,1530.0,39.6,26.0,Não,Não,Não,Não,Não,Não
15105,L50384,L,300.0,309.4,90.0,1451.0,39.4,72.0,Não,Não,Não,Não,Não,Não
15106,H35513,H,300.7,310.8,90.0,1475.0,42.0,147.0,Não,Não,Não,Não,Não,Não
15108,L47209,L,298.7,309.4,90.0,1720.0,30.4,104.0,Não,Não,Não,Não,Não,Não
15109,L50194,L,300.5,309.7,90.0,1580.0,54.5,196.0,Não,Não,Não,Não,Não,Não
15111,H39274,H,298.7,309.6,90.0,1356.0,45.9,73.0,Não,Não,Não,Não,Não,Não
15112,L54307,L,300.6,310.0,90.0,1412.0,53.7,98.0,Não,Não,Não,Não,Não,Não
15113,M18249,M,301.5,310.7,90.0,1638.0,53.2,69.0,Não,Não,Não,Não,Não,Não
15114,L54132,L,300.8,311.3,90.0,2174.0,17.4,73.0,Não,Não,Não,Não,Não,Não
15116,M21288,M,300.2,309.8,90.0,1343.0,62.7,18.0,Não,Não,Não,Não,Não,Não
15120,M16306,M,299.0,310.2,90.0,1628.0,35.8,15.0,Não,Não,Não,Não,Não,Não
15123,M16149,M,298.8,309.8,90.0,1376.0,48.2,110.0,Não,Não,Não,Não,Não,Não
15124,M24725,M,298.9,309.8,90.0,1359.0,44.7,98.0,Não,Não,Não,Não,Não,Não
15126,L51940,L,303.6,311.7,90.0,1434.0,42.4,166.0,Não,Não,Não,Não,Não,Não
15127,L50801,L,301.9,311.4,90.0,1433.0,44.9,23.0,Não,Não,Não,Não,Não,Não
15131,L49120,L,297.7,307.6,90.0,1462.0,43.5,96.0,Não,Não,Não,Não,Não,Não
15133,L52115,L,303.4,312.3,90.0,1479.0,42.8,135.0,Não,Não,Não,Não,Não,Não
15135,M16444,M,298.2,308.3,90.0,1423.0,48.0,191.0,Não,Não,Não,Não,Não,Não
15136,L49076,L,297.8,307.5,90.0,1385.0,50.8,162.0,Não,Não,Não,Não,Não,Não
15138,L53418,L,301.3,310.8,90.0,1390.0,54.0,95.0,Não,Não,Não,Não,Não,Não
15146,L49013,L,297.8,307.3,90.0,1327.0,61.0,139.0,Sim,Não,Não,Não,Não,Não
